location,crop,block,days,forage_initial_drywt_g,forage_final_drywt_g,forage_pct_n,forage_pct_c,forage_t0_c_g,forage_t0_n_g,forage_collected_c_g,forage_collected_n_g,forage_pct_remain,forage_pct_c_remain,forage_pct_n_remain,tea_initial_drywt_g,tea_final_drywt_g,tea_pct_n,tea_pct_c,tea_t0_c_g,tea_t0_n_g,tea_collected_c_g,tea_collected_n_g,tea_pct_remain,tea_pct_c_remain,tea_pct_n_remain
ISU,WPC,2,16,19,17.289,NA,NA,8.20325,0.50825,NA,NA,90.995,NA,NA,NA,1.903,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,WPC,2,0,18.3,17.683,2.665,43.15,7.901025000000001,0.489525,7.639056,0.477441,96.628,96.68436690176274,97.53148460242072,2.5,2.399,5.18,49.3,1.21125,0.10437500000000001,1.182707,0.124748,95.96000000000001,97.64350877192982,119.51904191616765
ISU,WPC,2,20,18.8,16.751,2.75,36,8.116900000000001,0.5029,6.03036,0.46902800000000006,89.101,74.29388066872819,93.2646649433287,2.1,1.637,3.51,32.5,1.01745,0.087675,0.532025,0.057295000000000006,77.95238095238095,52.290038822546556,65.3493013972056
ISU,CR,2,4,16.900000000000002,16.773,1.78,43.3,7.271225000000001,0.338,7.262709,0.30191399999999996,99.249,99.88288080756679,89.32366863905324,2.1,2.028,3.44,46.4,1.01115,0.078225,0.940992,0.068952,96.57142857142857,93.06156356623647,88.1457334611697
ISU,CR,2,20,17.3,13.171,2.41,41.8,7.443325000000001,0.34600000000000003,5.505477999999999,0.316104,76.133,73.96530448421906,91.35953757225433,2.2,1.285,3.47,32.4,1.0593000000000001,0.08195000000000001,0.41634,0.044975,58.4090909090909,39.30331350892098,54.881025015253194
ISU,CR,2,6,19.200000000000003,18.734,2,43.6,8.260800000000001,0.38400000000000006,8.168024,0.37468000000000007,97.573,98.87691264768544,97.57291666666667,2.1,1.941,3.9,48.9,1.01115,0.078225,0.949149,0.075699,92.42857142857143,93.86826880284825,96.77085330776606
ISU,CR,2,35,16.900000000000002,13.668,1.99,43,7.271225000000001,0.338,5.87724,0.27336,80.876,80.82874618788442,80.8757396449704,2.2,1.345,5.17,49.4,1.0593000000000001,0.08195000000000001,0.66443,0.06994,61.13636363636363,62.72349664873028,85.34472239170225
ISU,CR,2,12,20.200000000000003,18.049000000000003,2.19,42.8,8.691050000000002,0.4040000000000001,7.724972000000001,0.39707800000000004,89.351,88.88421997342093,98.28663366336633,2.2,1.463,4.49,46.1,1.0593000000000001,0.08195000000000001,0.674443,0.065835,66.5,63.668743509865,80.33557046979865
ISU,CR,2,25,22.5,16.348000000000003,2.79,42.1,9.680625000000001,0.45,6.8825080000000005,0.4577440000000001,72.658,71.09569888307831,101.72088888888891,2.2,1.049,5.3,48.7,1.0593000000000001,0.08195000000000001,0.510863,0.055596999999999994,47.68181818181817,48.22647031058245,67.84258694325807
ISU,CR,2,30,20.6,NA,NA,NA,8.863150000000001,0.41200000000000003,NA,NA,NA,NA,NA,2.3,NA,1.81,17.9,1.1074499999999998,0.08567499999999999,NA,NA,NA,NA,NA
ISU,CR,2,16,22.700000000000003,18.672,2.89,42.4,9.766675000000001,0.45400000000000007,7.916928,0.5414880000000001,82.256,81.0606270813762,119.27048458149781,2.1,1.27,5.01,47.2,1.01115,0.078225,0.59944,0.0635,60.476190476190474,59.28299461009742,81.17609459891338
ISU,CR,2,8,20.6,18.199,2.4,43.7,8.863150000000001,0.41200000000000003,7.9529630000000004,0.43677600000000005,88.345,89.73066009263071,106.01359223300972,2.2,1.814,4.22,48.5,1.0593000000000001,0.08195000000000001,0.87979,0.076188,82.45454545454545,83.05390352119323,92.96888346552777
ISU,CR,2,0,22.5,22.5,2.12,43.1,9.680625000000001,0.45,9.6975,0.47250000000000003,100,100.17431725740846,105,2.1,2.008,3.77,47.5,1.01115,0.078225,0.9538,0.076304,95.61904761904762,94.32824012263265,97.54426334292106
ISU,PCRO,2,0,18.2,18.055,4.02,44.2,8.1718,0.76895,7.98031,0.7222,99.203,97.65669742284443,93.92028090252941,2.2,NA,2.97,43.8,1.0406,0.0792,NA,NA,NA,NA,NA
ISU,PCRO,2,8,17.5,15.698,3.86,43.2,7.8575,0.739375,6.781536,0.612222,89.703,86.30653515749285,82.80263736263737,2.1,1.669,4.16,45.6,0.9933,0.0756,0.7610640000000001,0.07009800000000001,79.47619047619048,76.61975234068258,92.72222222222223
ISU,PCRO,2,25,17.7,12.157,4.13,36.7,7.9473,0.7478250000000001,4.461619,0.498437,68.684,56.14006014621318,66.65155617958747,2,1.732,2.59,23.8,0.946,0.072,0.41221599999999997,0.045031999999999996,86.6,43.574630021141644,62.544444444444444
ISU,PCRO,2,4,18.3,NA,NA,NA,8.216700000000001,0.7731750000000001,NA,NA,NA,NA,NA,2.2,2.182,NA,NA,1.0406,0.0792,NA,NA,99.18181818181817,NA,NA
ISU,PCRO,2,12,18.8,15.672,4,43.3,8.4412,0.7943000000000001,6.785976,0.62688,83.362,80.39112922333317,78.92232154097947,2.2,1.388,4.53,46.7,1.0406,0.0792,0.648196,0.062459999999999995,63.090909090909086,62.290601576013835,78.86363636363635
ISU,PCRO,2,20,18.6,14.63,4.43,39.1,8.351400000000002,0.7858500000000002,5.720330000000001,0.64372,78.656,68.49546183873362,81.91385124387604,2.1,1.571,3.25,29.2,0.9933,0.0756,0.458732,0.050272,74.80952380952381,46.182623577972414,66.4973544973545
ISU,PCRO,2,35,18.6,14.145,4.15,37.4,8.351400000000002,0.7858500000000002,5.29023,0.59409,76.048,63.34542711401681,75.59839664058025,2.3,1.627,4.29,39.3,1.0878999999999999,0.08279999999999998,0.6394110000000001,0.069961,70.73913043478261,58.77479547752552,84.49396135265701
ISU,PCRO,2,6,18.8,18.217,4.17,44.4,8.4412,0.7943000000000001,8.088348,0.765114,96.899,95.81988342889636,96.32556968399847,2.5,2.276,4,48.8,1.1824999999999999,0.09,1.110688,0.09104,91.03999999999999,93.92710359408034,101.15555555555555
ISU,PCRO,2,16,17.6,14.800999999999998,4.38,43.4,7.902400000000001,0.7436000000000001,6.423633999999999,0.6512439999999999,84.097,81.28712796112572,87.5798816568047,2.2,1.461,4.17,42.4,1.0406,0.0792,0.619464,0.06136200000000001,66.4090909090909,59.52950221026331,77.47727272727273
ISU,PCRO,2,30,19,11.15,4.66,41.5,8.531,0.8027500000000001,4.62725,0.52405,58.684,54.2404173016059,65.28184366241045,2.2,1.475,4.51,42.1,1.0406,0.0792,0.620975,0.066375,67.04545454545455,59.67470689986547,83.80681818181817
ISU,AR,2,0,21.5,21.5,2.5275,41.9,9.056875,0.59125,9.0085,0.5375,100,99.46587537091987,90.90909090909089,2.1,1.729,4.18,49.025,1.0269,0.08977500000000001,0.84721,0.072618,82.33333333333334,82.50170415814588,80.88888888888889
ISU,AR,2,8,23.1,21.131,3.21,43.1,9.730875000000001,0.6352500000000001,9.107461,0.676192,91.476,93.59344354952664,106.44502164502163,2.3,1.65,3.91,42.6,1.1246999999999998,0.098325,0.7029,0.06434999999999999,71.73913043478261,62.496665777540684,65.4462242562929
ISU,AR,2,12,21.4,NA,NA,NA,9.01475,0.5884999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,AR,2,20,21.5,15.848999999999998,3,33.5,9.056875,0.59125,5.3094149999999996,0.47546999999999995,73.716,58.623034987233446,80.41775898520083,2.4,NA,2.34,22.6,1.1736,0.10260000000000001,NA,NA,NA,NA,NA
ISU,AR,2,6,22,20.588,NA,NA,9.2675,0.605,NA,NA,93.582,NA,NA,2.1,1.95,4.57,47.3,1.0269,0.08977500000000001,0.9223499999999999,0.0897,92.85714285714285,89.81887233420976,99.91645781119465
ISU,AR,2,4,20.9,19.012,3,34.1,8.804124999999999,0.57475,6.483092000000001,0.57036,90.967,73.63698266437609,99.2361896476729,2.3,2.222,2.93,28.4,1.1246999999999998,0.098325,0.6310479999999999,0.06443800000000001,96.60869565217392,56.10811772028097,65.53572336638699
ISU,AR,2,35,22.3,15.333,3.38,36.6,9.393875000000001,0.6132500000000001,5.611878,0.5213220000000001,68.758,59.73975595800454,85.0097024052181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,AR,2,16,NA,NA,3.42,41,NA,NA,NA,NA,NA,NA,NA,2.1,1.428,3.99,38.6,1.0269,0.08977500000000001,0.551208,0.05712,68,53.67689161554193,63.62573099415204
ISU,AR,2,25,21.6,14.455,3.18,32.5,9.099,0.5940000000000001,4.697875,0.46256,66.921,51.63067370040664,77.87205387205387,2.1,1.398,4.31,42.2,1.0269,0.08977500000000001,0.5899559999999999,0.060113999999999994,66.57142857142856,57.45018989190768,66.96073517126148
ISU,AR,2,30,22,NA,NA,NA,9.2675,0.605,NA,NA,NA,NA,NA,2.3,NA,4.123,47.93,1.1246999999999998,0.098325,NA,NA,NA,NA,NA
ISU,GPC,2,16,2.4,2.374,NA,NA,1.0626,0.05159999999999999,NA,NA,98.917,NA,NA,2.1,1.498,3.69,47.9,1.01115,0.084,0.717542,0.055425999999999996,71.33333333333333,70.96296296296296,65.98333333333332
ISU,GPC,2,20,8.299999999999999,NA,NA,NA,3.6748249999999993,0.17844999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,GPC,2,6,8.7,8.328999999999999,2.41,44.1,3.8519249999999996,0.18704999999999997,3.6730889999999996,0.199896,95.736,95.35723047567124,106.86768243785085,2.3,2.078,3.25,47.2,1.1074499999999998,0.092,0.9808159999999999,0.066496,90.34782608695652,88.56526254006954,72.27826086956522
ISU,GPC,2,25,8.9,NA,NA,NA,3.940475,0.19135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,GPC,2,8,8.2,7.597999999999999,2.88,42.4,3.6305499999999995,0.17629999999999996,3.2215519999999995,0.22034199999999998,92.659,88.73454435278401,124.98128190584235,2.3,1.746,3.69,43.7,1.1074499999999998,0.092,0.763002,0.06460199999999999,75.91304347826087,68.89719626168225,70.2195652173913
ISU,GPC,2,35,9.1,7.651999999999999,2.94,31.4,4.029025,0.19564999999999996,2.4027279999999998,0.221908,84.088,59.63547011994217,113.42090467671866,2.1,1.758,3.2,29.9,1.01115,0.084,0.5256419999999999,0.056256,83.71428571428571,51.98457202195519,66.97142857142858
ISU,GPC,2,30,9.4,NA,NA,NA,4.16185,0.2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,GPC,2,0,8.87,8.87,2.24,44,3.9271924999999994,0.19070499999999996,3.9027999999999996,0.19513999999999998,100,99.37888198757764,102.32558139534885,2.3,2.3,4.123,47.93,1.1074499999999998,0.092,1.1017,0.0943,100,99.48078920041537,102.49999999999999
ISU,GPC,2,4,9.1,8.794,2.44,43.2,4.029025,0.19564999999999996,3.799008,0.21105600000000002,96.637,94.29100092454131,107.87426526961414,2.1,1.966,3.8,48.6,1.01115,0.084,0.955476,0.074708,93.6190476190476,94.4939919893191,88.93809523809523
ISU,GPC,2,12,8.6,7.68,2.69,41.6,3.8076499999999998,0.18489999999999998,3.19488,0.20736,89.302,83.90687169251376,112.14710654407789,2.2,1.626,4.15,43.4,1.0593000000000001,0.08800000000000001,0.705684,0.068292,73.9090909090909,66.61795525346926,77.60454545454544
ISU,GPC,3,12,14.1,12.074,2.42,42.4,6.242774999999999,0.30315,5.119376,0.289776,85.631,82.00481356448054,95.58832261256804,2.1,1.589,4.13,47.5,1.01115,0.084,0.754775,0.065149,75.66666666666666,74.64520595361716,77.55833333333332
ISU,GPC,3,25,13.5,10.925,NA,NA,5.977125,0.29024999999999995,NA,NA,80.926,NA,NA,2.1,1.253,4.42,39.5,1.01115,0.084,0.49493499999999996,0.055131999999999994,59.66666666666666,48.94773277950848,65.63333333333333
ISU,GPC,3,16,14,11.478,3.13,42.9,6.198499999999999,0.301,4.924062,0.35581799999999997,81.986,79.43957409050579,118.21196013289035,2.1,1.231,5.01,46.9,1.01115,0.084,0.577339,0.06155000000000001,58.61904761904763,57.09726548978886,73.27380952380953
ISU,GPC,3,35,14.2,9.527,3.82,44,6.287049999999999,0.30529999999999996,4.191879999999999,0.36202599999999996,67.092,66.67483159828537,118.58041270881101,2,1.252,4.99,48.6,0.963,0.08,0.608472,0.0626,62.6,63.18504672897196,78.25
ISU,GPC,3,0,14,13.445,2.24,44,6.198499999999999,0.301,5.9158,0.29579,96.036,95.43921916592724,98.26910299003323,2.4,2.136,4.123,47.93,1.1556,0.096,1.023144,0.08757600000000001,89.00000000000001,88.53790238836969,91.22500000000001
ISU,GPC,3,20,14,10.843,3.23,36.7,6.198499999999999,0.301,3.979381,0.346976,77.45,64.19909655561831,115.27441860465117,2,1.498,3.17,32.3,0.963,0.08,0.483854,0.047936,74.9,50.24444444444445,59.919999999999995
ISU,GPC,3,8,13.6,12.327,2.78,43.9,6.0214,0.2924,5.411553,0.345156,90.64,89.87200651011392,118.04240766073872,2.1,1.68,4.15,48.9,1.01115,0.084,0.8215199999999999,0.07056,80,81.24610591900311,84
ISU,GPC,3,30,14,11.618,2.83,42.6,6.198499999999999,0.301,4.949268,0.32530400000000004,82.986,79.84622085988546,108.07441860465117,2.3,1.314,4.49,46.1,1.1074499999999998,0.092,0.605754,0.05913,57.13043478260871,54.69809020723284,64.2717391304348
ISU,GPC,3,6,14.000000000000002,12.841,2.75,42.5,6.1985,0.301,5.457425,0.359548,91.721,88.04428490763894,119.45116279069768,2,1.873,3.6,45.6,0.963,0.08,0.8540880000000001,0.06742799999999999,93.65,88.69034267912774,84.28499999999998
ISU,GPC,3,4,14.4,13.918,NA,NA,6.3755999999999995,0.3096,NA,NA,96.653,NA,NA,2.2,1.917,4.49,46.1,1.0593000000000001,0.08800000000000001,0.8837370000000001,0.086265,87.13636363636364,83.42650807136789,98.02840909090908
ISU,AR,3,20,16.1,14.299,2.23,34.6,6.782125000000001,0.44275000000000003,4.947454,0.31457799999999997,88.814,72.94843430340784,71.05093167701862,2.2,1.154,4.21,40.8,1.0758,0.09405000000000001,0.4708319999999999,0.048468,52.45454545454544,43.765755716675955,51.53429027113236
ISU,AR,3,12,20.9,19.009,1.91,40,8.804124999999999,0.57475,7.6036,0.361171,90.952,86.36406230034218,62.839669421487606,2.1,1.475,4.53,48.4,1.0269,0.08977500000000001,0.7139,0.066375,70.23809523809524,69.51991430519038,73.93483709273183
ISU,AR,3,30,19,16.282,2.06,36.1,8.00375,0.5225,5.877802,0.341922,85.695,73.4381008902077,65.43961722488038,2.1,NA,NA,NA,1.0269,0.08977500000000001,NA,NA,NA,NA,NA
ISU,AR,3,6,18.4,18.274,NA,NA,7.7509999999999994,0.506,NA,NA,99.315,NA,NA,2,1.87,NA,NA,0.978,0.0855,NA,NA,93.5,NA,NA
ISU,AR,3,25,20.9,17.691000000000003,2.25,36.6,8.804124999999999,0.57475,6.474906000000001,0.38920200000000005,84.646,73.54400352107679,67.71674641148326,2.1,1.274,4.75,42.8,1.0269,0.08977500000000001,0.545272,0.061152000000000005,60.66666666666667,53.09884117246081,68.11695906432749
ISU,AR,3,4,19,18.921000000000003,1.83,41.2,8.00375,0.5225,7.795452000000001,0.34057800000000005,99.584,97.39749492425427,65.18239234449761,2.1,2.049,3.92,49,1.0269,0.08977500000000001,1.0040099999999998,0.079911,97.57142857142857,97.77096114519426,89.01253132832079
ISU,AR,3,0,18.1,18.016,2.81,39.7,7.624625000000001,0.49775,7.152352,0.504448,99.536,93.80595111234977,101.34565544952285,2.3,2.085,5.3,49,1.1246999999999998,0.098325,1.02165,0.11050499999999999,90.65217391304348,90.83755668178182,112.38749046529367
ISU,AR,3,35,18.1,15.345,2.3,40.4,7.624625000000001,0.49775,6.199380000000001,0.352935,84.779,81.30734298408117,70.9060773480663,2.1,1.18,5.17,46.2,1.0269,0.08977500000000001,0.54516,0.06135999999999999,56.19047619047619,53.0879345603272,68.34864940128097
ISU,AR,3,8,20.4,18.926,1.92,41.9,8.593499999999999,0.5609999999999999,7.929993999999999,0.35959399999999997,92.775,92.27897829755048,64.09875222816399,2.1,1.62,4.33,48.5,1.0269,0.08977500000000001,0.7857000000000001,0.06966,77.14285714285715,76.51183172655567,77.593984962406
ISU,AR,3,16,19.8,17.455,2.12,38.6,8.34075,0.5445,6.737629999999999,0.36655499999999996,88.157,80.7796660971735,67.31955922865012,2.2,1.419,4.73,48.2,1.0758,0.09405000000000001,0.683958,0.066693,64.5,63.576687116564415,70.91228070175438
ISU,PCRO,3,30,18,12.467,4.12,41.1,8.082,0.7605000000000001,5.123937,0.511147,69.261,63.3993689680772,67.21196581196581,2.3,1.497,3.95,35.9,1.0878999999999999,0.08279999999999998,0.537423,0.05988,65.08695652173914,49.40003676808531,72.31884057971017
ISU,PCRO,3,12,18,13.786,3.75,44.1,8.082,0.7605000000000001,6.079626,0.523868,76.589,75.22427616926502,68.88468113083496,2,1.506,4.42,46.6,0.946,0.072,0.7017960000000001,0.06626399999999999,75.3,74.18562367864695,92.03333333333332
ISU,PCRO,3,4,18.7,18.57,3.77,45.5,8.3963,0.790075,8.44935,0.70566,99.305,100.63182592332338,89.31557130652153,2.1,2.023,3.85,48.3,0.9933,0.0756,0.977109,0.076874,96.33333333333334,98.36997885835096,101.68518518518519
ISU,PCRO,3,0,18.7,18.7,3.63,45.2,8.3963,0.790075,8.4524,0.6731999999999999,100,100.66815144766149,85.20710059171597,2.2,2.141,3.83,48.1,1.0406,0.0792,1.0298209999999999,0.081358,97.31818181818181,98.9641552950221,102.72474747474747
ISU,PCRO,3,8,18.6,17.162,4.05,44.9,8.351400000000002,0.7858500000000002,7.705737999999999,0.68648,92.269,92.26881720430104,87.3550932111726,2.1,1.489,4.41,47.4,0.9933,0.0756,0.705786,0.065516,70.9047619047619,71.05466626396858,86.66137566137567
ISU,PCRO,3,25,18,11.651,3.87,44.5,8.082,0.7605000000000001,5.184695,0.454389,64.728,64.151138332096,59.748717948717946,2.1,1.214,5.29,48.3,0.9933,0.0756,0.5863619999999999,0.064342,57.80952380952381,59.03171247357294,85.1084656084656
ISU,PCRO,3,6,17.9,17.428,3.85,45.7,8.037099999999999,0.756275,7.964596000000001,0.662264,97.363,99.09788356496749,87.569204323824,2.1,1.985,3.93,48.6,0.9933,0.0756,0.9647100000000001,0.077415,94.52380952380952,97.12171549380852,102.40079365079364
ISU,PCRO,3,35,18.1,13.28,3.75,40.3,8.126900000000001,0.7647250000000001,5.35184,0.50464,73.37,65.85340043559043,65.9897348720128,2.3,1.619,4.06,36.1,1.0878999999999999,0.08279999999999998,0.584459,0.06637900000000001,70.3913043478261,53.723595918742525,80.16787439613529
ISU,PCRO,3,20,17.9,13.981000000000002,4.19,44.8,8.037099999999999,0.756275,6.263488000000001,0.5872020000000001,78.106,77.93218947132674,77.64397871144757,2.3,1.388,NA,NA,1.0878999999999999,0.08279999999999998,NA,NA,60.34782608695652,NA,NA
ISU,PCRO,3,16,18.3,14.925999999999998,3.84,44,8.216700000000001,0.7731750000000001,6.5674399999999995,0.5671879999999999,81.563,79.92795161074395,73.35829534064085,2.1,1.463,4.4,44.1,0.9933,0.0756,0.6451830000000001,0.064372,69.66666666666667,64.95348837209303,85.14814814814815
ISU,WPC,3,6,8.6,8.241,NA,NA,3.71305,0.23004999999999998,NA,NA,95.826,NA,NA,2.1,1.995,4.48,45,1.01745,0.087675,0.89775,0.08977500000000001,95,88.23529411764707,102.39520958083833
ISU,WPC,3,25,7.9,7.446999999999999,2.26,25.8,3.4108250000000004,0.211325,1.9213259999999999,0.171281,94.266,56.33024268322179,81.05098781497692,2.2,1.696,3.47,32.1,1.0659,0.09185000000000001,0.544416,0.05936,77.0909090909091,51.07571066704193,64.62710941752857
ISU,WPC,3,8,8.1,7.502000000000001,2.99,42.4,3.497175,0.21667499999999998,3.180848,0.22506,92.617,90.95478493355351,103.86985115957079,2,1.63,4.18,47.5,0.969,0.0835,0.7742499999999999,0.06846,81.5,79.90196078431372,81.98802395209579
ISU,WPC,3,4,7.1,6.992000000000001,2.68,44.4,3.065425,0.18992499999999998,3.1044480000000005,0.18878400000000004,98.479,101.27300455891111,99.39923654073979,2.1,1.975,3.91,48.1,1.01745,0.087675,0.949975,0.07702500000000001,94.04761904761905,93.36822448277557,87.85286569717708
ISU,WPC,3,0,8.1,7.949,2.72,44.1,3.497175,0.21667499999999998,3.505509,0.21462299999999998,98.136,100.2383066332111,99.05295950155764,2.2,2.107,3.7,48.6,1.0659,0.09185000000000001,1.024002,0.077959,95.77272727272728,96.0692372642837,84.87642896026128
ISU,WPC,3,20,8.6,7.829000000000001,2.9,33,3.71305,0.23004999999999998,2.5835700000000004,0.22704100000000002,91.035,69.58080284402311,98.69202347315803,2.1,1.743,3.3,30.5,1.01745,0.087675,0.5316150000000001,0.05751900000000001,83,52.24974200206399,65.60479041916169
ISU,WPC,3,16,8,6.98,2.89,39.7,3.454,0.214,2.7710600000000003,0.20242000000000002,87.25,80.22756224667053,94.58878504672899,2.2,1.568,4.03,41.2,1.0659,0.09185000000000001,0.646016,0.06272,71.27272727272727,60.60756168496106,68.28524768644529
ISU,WPC,3,35,6.5,5.946999999999999,2.7,32.4,2.806375,0.173875,1.9268279999999998,0.160569,91.492,68.65896396597032,92.34737598849748,2,1.446,3.38,34.6,0.969,0.0835,0.500316,0.049164,72.3,51.632198142414865,58.879041916167665
ISU,WPC,3,30,7.4,5.869999999999999,3.25,36.1,3.1949500000000004,0.19795000000000001,2.11907,0.18783999999999998,79.324,66.32560759949293,94.89264965900477,2,1.36,3.46,33.2,0.969,0.0835,0.45152000000000003,0.04760000000000001,68,46.59649122807018,57.005988023952106
ISU,WPC,3,12,7.699999999999999,6.960000000000001,2.69,41.8,3.324475,0.20597499999999996,2.9092800000000003,0.18792000000000003,90.39,87.51096037720242,91.23437310353202,2.2,1.708,3.8,41.5,1.0659,0.09185000000000001,0.70882,0.064904,77.63636363636363,66.49967163899052,70.66303756124115
ISU,CR,3,30,21.3,NA,NA,NA,9.164325000000002,0.42600000000000005,NA,NA,NA,NA,NA,2,NA,NA,NA,0.963,0.0745,NA,NA,NA,NA,NA
ISU,CR,3,12,21.1,17.846,NA,NA,9.078275000000001,0.42200000000000004,NA,NA,84.578,NA,NA,2.1,1.365,NA,NA,1.01115,0.078225,NA,NA,65,NA,NA
ISU,CR,3,8,21,18.191,NA,NA,9.035250000000001,0.42,NA,NA,86.624,NA,NA,2.2,1.338,NA,NA,1.0593000000000001,0.08195000000000001,NA,NA,60.81818181818181,NA,NA
ISU,CR,3,4,18.4,18.043,NA,NA,7.9166,0.368,NA,NA,98.06,NA,NA,2,1.963,NA,NA,0.963,0.0745,NA,NA,98.15,NA,NA
ISU,CR,3,16,18.1,15.836,NA,NA,7.787525000000001,0.36200000000000004,NA,NA,87.492,NA,NA,2.2,1.195,NA,NA,1.0593000000000001,0.08195000000000001,NA,NA,54.31818181818182,NA,NA
ISU,CR,3,30,20.6,NA,NA,NA,8.863150000000001,0.41200000000000003,NA,NA,NA,NA,NA,2.1,NA,NA,NA,1.01115,0.078225,NA,NA,NA,NA,NA
ISU,CR,3,25,17.7,12.562,NA,NA,7.615425,0.354,NA,NA,70.972,NA,NA,2.4,1.605,2.34,22.6,1.1556,0.0894,0.36273,0.036914999999999996,66.875,31.38888888888889,41.29194630872483
ISU,CR,3,20,18.6,14.439,NA,NA,8.002650000000001,0.37200000000000005,NA,NA,77.629,NA,NA,2.1,1.121,NA,NA,1.01115,0.078225,NA,NA,53.38095238095237,NA,NA
ISU,CR,3,0,16.8,16.8,1.965,42.525,7.228200000000001,0.336,7.14,0.336,100,98.77977919814059,100,2.1,2.028,3.485,46.825,1.01115,0.078225,0.9491040000000001,0.07098,96.57142857142857,93.86381842456609,90.73825503355705
ISU,CR,3,6,20,19.324,NA,NA,8.605,0.4,NA,NA,96.62,NA,NA,2.1,1.979,NA,NA,1.01115,0.078225,NA,NA,94.23809523809524,NA,NA
ISU,PCRO,4,25,14,9.738,4.67,41.8,6.2860000000000005,0.5915,4.0704839999999995,0.457686,69.557,64.75475660197263,77.37717666948436,2.3,1.2,5.27,47.2,1.0878999999999999,0.08279999999999998,0.5663999999999999,0.06359999999999999,52.17391304347826,52.06360878757238,76.81159420289855
ISU,PCRO,4,35,13.3,9.847,4.88,43.4,5.9717,0.5619250000000001,4.273598,0.482503,74.038,71.56417770484116,85.86608533167237,2.1,1.236,4.95,43.9,0.9933,0.0756,0.542604,0.0618,58.857142857142854,54.626396858955,81.74603174603175
ISU,PCRO,4,4,13.1,13.041,4.83,43.9,5.8819,0.553475,5.724999,0.6259680000000001,99.55,97.33247760077526,113.09779122814942,2.1,1.969,3.87,47.5,0.9933,0.0756,0.935275,0.076791,93.76190476190476,94.15836101882613,101.57539682539682
ISU,PCRO,4,6,13.9,13.348,5.31,45.1,6.2411,0.5872750000000001,6.019948,0.7074440000000001,96.029,96.45652208745254,120.46213443446425,2.1,1.946,3.9,48.3,0.9933,0.0756,0.9399179999999999,0.075894,92.66666666666666,94.62579281183932,100.38888888888889
ISU,PCRO,4,12,14,11.706,4.9,44.5,6.2860000000000005,0.5915,5.20917,0.573594,83.614,82.86939230034999,96.97278106508877,2.3,1.933,4.18,47.1,1.0878999999999999,0.08279999999999998,0.910443,0.08118600000000001,84.04347826086958,83.68811471642616,98.05072463768118
ISU,PCRO,4,8,13.2,11.047,4.68,44.1,5.9268,0.5577,4.871727,0.519209,83.689,82.19826888034015,93.09826071364535,2.2,1.47,2.83,29.7,1.0406,0.0792,0.43659,0.04116,66.81818181818181,41.95560253699788,51.96969696969697
ISU,PCRO,4,16,13.9,10.322,4.59,43.2,6.2411,0.5872750000000001,4.459104,0.47481199999999996,74.259,71.44740510486933,80.85002767017153,NA,1.608,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,PCRO,4,20,14.1,10.29,4.81,43.4,6.3309,0.5957250000000001,4.465859999999999,0.49391999999999997,72.979,70.54068141970336,82.91073901548532,2,1.432,4.61,46.1,0.946,0.072,0.660152,0.065872,71.6,69.78350951374208,91.4888888888889
ISU,PCRO,4,0,14.1,13.986,5.51,44.9,6.3309,0.5957250000000001,6.279714,0.7692300000000001,99.191,99.19148936170214,129.12501573712703,2.1,2.211,3.89,48.7,0.9933,0.0756,1.076757,0.086229,105.28571428571428,108.40199335548174,114.0595238095238
ISU,PCRO,4,30,14.3,9.409,5.27,43.9,6.4207,0.604175,4.1305510000000005,0.49867700000000004,65.797,64.33178625383526,82.53850291720116,2.3,1.354,NA,NA,1.0878999999999999,0.08279999999999998,NA,NA,58.86956521739132,NA,NA
ISU,CR,4,20,19.8,15.994,2.19,39.7,8.51895,0.396,6.349618,0.35186799999999996,80.778,74.53521854219125,88.85555555555554,2.3,1.213,5.22,48.6,1.1074499999999998,0.08567499999999999,0.589518,0.06307600000000001,52.73913043478261,53.23201950426657,73.62241027137439
ISU,CR,4,4,19.3,19.048,1.78,43.2,8.303825000000002,0.386,8.228736,0.34286399999999995,98.694,99.09572997985866,88.82487046632123,2.1,2.064,3.79,48,1.01115,0.078225,0.99072,0.078432,98.28571428571429,97.9795282599021,100.2646212847555
ISU,CR,4,30,20,16.287,2.05,42.2,8.605,0.4,6.873113999999999,0.32574,81.435,79.8734921557234,81.43499999999999,2.3,1.128,5.3,49,1.1074499999999998,0.08567499999999999,0.55272,0.05978399999999999,49.04347826086956,49.90925098198565,69.77998249197549
ISU,CR,4,8,19.7,17.658,1.77,43.5,8.475925,0.394,7.68123,0.317844,89.635,90.62409117588935,80.67106598984772,2,1.366,NA,NA,0.963,0.0745,NA,NA,68.30000000000001,NA,NA
